imgID,scID,bbox,area,catnm,label,position
x_2_3038_30.png,1003,"[237, 51, 22, 24]",40000,crack,1,1
x_1_404_00.png,1003,"[224, 515, 22, 25]",41700,crack,1,1
x_2_294_31.png,1003,"[295, 335, 18, 21]",35000,crack,1,1
x_2_344_20.png,1003,"[407, 0, 8, 502]",836700,leak,1,1
x_1_402_00.png,1003,"[457, 0, 451, 411]",685000,leak,1,1
x_3_3027_31.png,1003,"[176, 297, 36, 23]",38300,crack,1,1
x_1_196_20.png,1007,"[148, 0, 156, 64]",836600,leak,1,1
x_2_226_01.png,1007,"[185, 707, 62, 57]",74500,leak,1,1
x_1_493_11.png,1009,"[568, 756, 631, 143]",525800,crack,1,1
x_1_200_31.png,1016,"[77, 182, 232, 33]",193300,crack,1,1
x_1_3064_31.png,1017,"[968, 39, 133, 55]",110800,crack,1,1
x_3_2985_31.png,1017,"[119, 303, 144, 93]",120000,leak,1,1
x_3_497_30.png,1018,"[529, 0, 149, 103]",164300,block,1,1
x_1_196_30.png,1021,"[0, 147, 297, 838]",698300,block,1,1
x_1_249_00.png,1021,"[462, 53, 346, 934]",778300,block,1,1
x_3_1380_31.png,1024,"[146, 192, 921, 492]",767500,crack,1,1
x_3_1257_20.png,1025,"[869, 527, 34, 27]",30000,crack,1,1
x_1_1299_20.png,1028,"[648, 335, 17, 161]",223600,leak,1,1
x_3_294_30.png,1029,"[538, 0, 187, 564]",626700,leak,1,1
x_3_2837_11.png,1029,"[891, 0, 64, 152]",168900,leak,1,1
x_1_1246_20.png,1031,"[603, 527, 214, 112]",178300,crack,1,1
x_3_1341_00.png,1035,"[9, 119, 71, 243]",986100,leak,1,1
x_3_498_20.png,1037,"[597, 0, 52, 103]",114400,leak,1,1
x_1_367_10.png,1038,"[428, 801, 61, 47]",67800,leak,1,1
x_2_356_21.png,1041,"[37, 732, 58, 23]",63900,crack,1,1
x_2_287_21.png,1041,"[0, 702, 23, 52]",68000,crack,1,1
x_1_228_01.png,1043,"[687, 0, 219, 472]",617000,leak,1,1
x_2_276_01.png,1044,"[528, 537, 64, 39]",53300,leak,1,1
x_3_1480_21.png,1044,"[697, 284, 326, 131]",271700,leak,1,1
x_3_2747_30.png,1044,"[546, 365, 48, 77]",85600,leak,1,1
x_3_433_10.png,1044,"[1021, 603, 103, 77]",85800,leak,1,1
x_3_3195_31.png,1051,"[174, 201, 14, 39]",72200,leak,1,1
x_1_304_30.png,1051,"[29, 95, 8, 16]",29600,leak,1,1
x_2_434_00.png,1052,"[1065, 0, 134, 45]",111700,leak,1,1
x_2_262_20.png,1052,"[999, 135, 25, 32]",47400,leak,1,1
x_2_432_11.png,1053,"[569, 0, 207, 306]",382500,leak,1,1
x_1_399_31.png,1059,"[792, 488, 91, 31]",75800,crack,1,1
x_3_452_21.png,1059,"[173, 487, 248, 97]",206700,crack,1,1
s_5_3348_00.png,1059,"[81, 505, 63, 53]",58900,crack,1,1
x_3_2766_31.png,1061,"[434, 756, 24, 81]",67500,leak,1,1
x_2_1246_21.png,1061,"[431, 88, 17, 43]",35800,leak,1,1
s_5_944_31.png,1061,"[444, 36, 415, 1163]",969200,leak,1,1
x_3_1257_01.png,1062,"[509, 0, 351, 534]",791100,leak,1,1
x_3_497_20.png,1062,"[843, 274, 15, 31]",45900,leak,1,1
x_3_1361_31.png,1070,"[182, 208, 6, 8]",14800,leak,1,1
x_2_405_21.png,1070,"[11, 13, 292, 189]",405600,leak,1,1
x_2_2965_11.png,1070,"[188, 216, 105, 22]",145800,leak,1,1
x_1_163_20.png,1071,"[767, 173, 12, 44]",125000,crack,1,1
x_1_358_31.png,1071,"[654, 351, 305, 621]",485200,leak,1,1
x_3_1369_10.png,1072,"[1124, 352, 75, 107]",118900,crack,1,1
s_5_873_31.png,1072,"[614, 0, 523, 48]",533300,leak,1,1
x_2_317_01.png,1073,"[156, 2, 885, 776]",862200,crack,1,1
x_2_335_30.png,1074,"[279, 501, 43, 33]",366700,crack,1,1
x_3_2743_00.png,1074,"[198, 67, 912, 654]",760000,leak,1,1
x_2_2827_21.png,1074,"[466, 302, 87, 18]",72500,leak,1,1
x_1_374_00.png,1074,"[76, 303, 15, 11]",12500,leak,1,1
x_2_351_01.png,1074,"[462, 162, 469, 23]",390800,leak,1,1
x_3_1372_01.png,1076,"[0, 492, 54, 17]",45000,crack,1,1
x_3_2786_21.png,1077,"[52, 301, 842, 811]",935600,leak,1,1
x_2_1387_21.png,1077,"[113, 417, 49, 155]",544400,leak,1,1
x_3_3179_00.png,1081,"[0, 365, 34, 48]",53300,crack,1,1
x_3_1373_00.png,1084,"[35, 271, 345, 274]",304100,crack,1,1
x_1_225_30.png,1085,"[235, 455, 342, 165]",285000,leak,1,1
x_1_432_11.png,1085,"[877, 127, 37, 18]",30800,crack,1,1
x_1_149_31.png,1085,"[919, 143, 26, 11]",21700,crack,1,1
x_2_1471_11.png,1085,"[935, 146, 34, 13]",28300,crack,1,1
x_3_1250_21.png,1085,"[958, 159, 31, 15]",25800,crack,1,1
x_3_1262_10.png,1085,"[459, 0, 78, 105]",116700,leak,1,1
s_5_3370_20.png,1086,"[109, 0, 402, 999]",999000,leak,1,1
s_4_762_10.png,1091,"[651, 337, 34, 33]",36700,leak,1,1
x_1_399_21.png,1092,"[524, 0, 95, 504]",560000,leak,1,1
s_5_975_11.png,1093,"[388, 0, 325, 53]",785200,block,1,1
x_2_406_10.png,1093,"[918, 124, 281, 32]",474100,block,1,1
x_2_439_31.png,1094,"[27, 0, 156, 325]",601900,leak,1,1
s_5_851_30.png,1094,"[423, 0, 25, 289]",535200,leak,1,1
s_4_3568_21.png,1094,"[295, 103, 76, 4]",105600,crack,1,1
x_3_1497_31.png,1094,"[96, 89, 86, 52]",119400,crack,1,1
x_3_2786_31.png,1094,"[14, 71, 9, 66]",125000,crack,1,1
x_1_320_10.png,1094,"[651, 144, 54, 29]",75000,crack,1,1
x_2_480_11.png,1094,"[54, 4, 11, 13]",24100,leak,1,1
x_1_1348_00.png,1096,"[219, 0, 74, 768]",770800,leak,1,1
x_1_1326_21.png,1102,"[81, 0, 236, 349]",456200,leak,1,1
x_1_184_01.png,1103,"[485, 469, 33, 42]",72900,crack,1,1
x_1_374_21.png,1103,"[594, 252, 11, 28]",48600,leak,1,1
x_3_2842_10.png,1103,"[589, 2, 13, 145]",251700,leak,1,1
x_1_408_01.png,1105,"[204, 98, 117, 293]",366300,block,1,1
x_2_37_01.png,1105,"[419, 135, 4, 135]",168800,block,1,1
s_5_760_31.png,1105,"[0, 361, 112, 48]",93300,leak,1,1
x_2_374_21.png,1105,"[87, 352, 126, 42]",105000,leak,1,1
x_1_299_11.png,1105,"[262, 295, 4, 8]",10000,leak,1,1
x_2_282_10.png,1105,"[259, 282, 36, 62]",77500,leak,1,1
s_5_748_31.png,1105,"[69, 292, 4, 62]",77500,leak,1,1
s_4_3661_10.png,1105,"[109, 303, 3, 51]",63800,leak,1,1
x_1_1338_01.png,1106,"[758, 0, 441, 66]",733300,block,1,1
x_1_2758_01.png,1106,"[304, 393, 84, 175]",194400,block,1,1
x_2_1344_30.png,1106,"[442, 51, 61, 61]",67800,leak,1,1
s_5_744_21.png,1107,"[407, 268, 3, 19]",31200,crack,1,1
s_5_916_20.png,1108,"[2, 111, 324, 124]",270000,leak,1,1
x_2_312_00.png,1108,"[313, 256, 645, 409]",537500,leak,1,1
x_2_3063_30.png,1108,"[79, 569, 108, 87]",96700,crack,1,1
x_3_2768_31.png,1109,"[428, 757, 26, 84]",70000,leak,1,1
x_3_1476_31.png,1109,"[445, 107, 16, 29]",24200,leak,1,1
x_2_2991_10.png,1109,"[44, 38, 377, 1161]",967500,leak,1,1
x_1_382_30.png,1620,"[772, 345, 422, 39]",433300,crack,1,1
x_1_117_11.png,1620,"[313, 0, 798, 615]",683300,leak,1,1
x_3_1262_01.png,1622,"[0, 459, 567, 357]",630000,crack,1,1
x_1_432_20.png,1622,"[608, 612, 105, 33]",116700,crack,1,1
x_3_430_20.png,1622,"[527, 601, 46, 23]",51100,crack,1,1
x_2_232_20.png,1623,"[431, 565, 74, 29]",61700,crack,1,1
x_3_1246_21.png,1623,"[148, 108, 924, 519]",770000,leak,1,1
x_1_139_20.png,1623,"[6, 367, 611, 254]",509200,leak,1,1
x_2_336_01.png,1623,"[981, 528, 136, 86]",113300,crack,1,1
x_3_438_31.png,940,"[727, 485, 199, 75]",165800,crack,1,1
x_2_508_20.png,940,"[0, 73, 99, 35]",82500,crack,1,1
x_3_1326_11.png,970,"[42, 282, 113, 67]",558300,leak,1,1
x_2_497_01.png,970,"[41, 565, 353, 144]",392200,leak,1,1
x_2_335_11.png,970,"[55, 698, 362, 121]",402200,leak,1,1
x_3_1186_21.png,970,"[0, 74, 186, 25]",206700,leak,1,1
x_1_450_11.png,970,"[372, 704, 13, 161]",144400,leak,1,1
x_1_2718_10.png,970,"[0, 723, 26, 8]",28900,leak,1,1
s_5_765_20.png,1138,"[24, 479, 159, 62]",132500,crack,1,1
x_2_3036_30.png,1114,"[0, 0, 407, 584]",648200,leak,1,1
x_2_1497_11.png,1115,"[146, 22, 76, 544]",837900,leak,1,1
x_2_1457_10.png,1118,"[388, 338, 29, 33]",36600,leak,1,1
x_2_431_00.png,1118,"[561, 0, 422, 429]",476100,leak,1,1
x_2_238_01.png,1120,"[402, 367, 44, 61]",79400,leak,1,1
x_1_451_01.png,1120,"[9, 0, 1014, 346]",990200,leak,1,1
x_2_376_20.png,1121,"[1039, 376, 16, 41]",455600,leak,1,1
x_2_452_01.png,1122,"[307, 324, 598, 227]",498300,crack,1,1
x_2_357_21.png,1123,"[311, 0, 617, 519]",576700,leak,1,1
x_1_2718_30.png,1125,"[992, 334, 27, 33]",36700,crack,1,1
x_1_2837_11.png,1126,"[575, 557, 38, 23]",31700,crack,1,1
x_3_1339_00.png,1126,"[178, 443, 27, 124]",155000,block,1,1
x_1_158_30.png,1126,"[1, 452, 17, 109]",136300,block,1,1
x_1_373_10.png,1126,"[833, 494, 21, 51]",63800,block,1,1
x_2_432_31.png,1126,"[241, 494, 147, 4]",122500,leak,1,1
x_1_291_11.png,1126,"[556, 497, 43, 27]",35800,leak,1,1
x_2_227_30.png,1126,"[902, 49, 39, 29]",36200,leak,1,1
x_3_1318_20.png,1126,"[766, 481, 12, 33]",100000,leak,1,1
x_3_510_10.png,1128,"[1125, 484, 74, 196]",217800,crack,1,1
x_1_146_01.png,1130,"[849, 504, 57, 38]",62800,crack,1,1
x_3_1246_31.png,1130,"[284, 0, 137, 764]",998700,leak,1,1
x_2_1426_10.png,1131,"[521, 0, 129, 625]",694400,leak,1,1
x_2_1367_00.png,1133,"[595, 0, 46, 388]",538900,leak,1,1
x_2_387_00.png,1133,"[926, 17, 16, 14]",19400,leak,1,1
x_1_321_11.png,1133,"[532, 114, 427, 129]",444800,leak,1,1
x_2_1366_01.png,1133,"[708, 182, 64, 178]",247200,leak,1,1
x_3_1316_21.png,1133,"[641, 358, 54, 16]",56300,crack,1,1
x_2_3005_11.png,1135,"[996, 88, 203, 514]",571100,leak,1,1
s_5_3355_11.png,1137,"[526, 331, 72, 38]",60000,crack,1,1
x_3_3005_00.png,1139,"[214, 0, 651, 849]",943300,leak,1,1
s_5_761_20.png,1139,"[122, 564, 259, 259]",287800,leak,1,1
s_5_743_01.png,1139,"[285, 637, 5, 6]",6700,leak,1,1
s_4_3777_21.png,1139,"[472, 515, 16, 17]",18900,leak,1,1
x_1_408_00.png,1139,"[375, 68, 58, 88]",97800,leak,1,1
x_2_274_01.png,1139,"[469, 363, 184, 501]",556700,leak,1,1
s_5_754_30.png,1139,"[602, 395, 9, 21]",23300,leak,1,1
x_2_450_30.png,1139,"[0, 673, 133, 21]",110800,leak,1,1
x_3_2837_31.png,1140,"[694, 494, 24, 36]",40000,leak,1,1
x_3_1448_31.png,1140,"[183, 187, 1016, 712]",846700,leak,1,1
x_1_2707_31.png,1141,"[1154, 599, 45, 46]",51100,crack,1,1
x_2_2896_11.png,1141,"[928, 572, 216, 95]",180000,crack,1,1
s_5_741_11.png,1141,"[117, 361, 26, 126]",140000,leak,1,1
x_2_1357_10.png,1141,"[8, 509, 18, 44]",48900,leak,1,1
s_5_759_31.png,1141,"[568, 68, 248, 541]",601100,leak,1,1
s_5_3455_01.png,1141,"[0, 573, 36, 195]",300000,crack,1,1
x_2_431_01.png,1144,"[564, 165, 26, 115]",159700,leak,1,1
x_1_227_20.png,1146,"[498, 239, 186, 17]",155000,leak,1,1
x_2_321_31.png,1147,"[826, 523, 141, 45]",141000,crack,1,1
x_2_480_21.png,1152,"[17, 526, 84, 89]",98900,crack,1,1
x_2_322_31.png,1152,"[532, 183, 328, 89]",273300,leak,1,1
x_2_1448_11.png,1152,"[851, 213, 156, 88]",130000,leak,1,1
x_2_304_10.png,1152,"[26, 35, 171, 81]",142500,leak,1,1
x_3_1419_11.png,1152,"[59, 516, 69, 69]",76700,crack,1,1
x_1_2893_01.png,1153,"[262, 556, 268, 107]",223300,crack,1,1
x_2_1357_21.png,1153,"[65, 566, 61, 32]",50800,leak,1,1
x_1_305_00.png,1153,"[824, 549, 155, 56]",129200,leak,1,1
s_5_873_21.png,1153,"[1046, 218, 153, 106]",127500,leak,1,1
x_3_1267_20.png,1153,"[107, 0, 129, 26]",107500,leak,1,1
x_2_343_31.png,1153,"[512, 26, 35, 806]",895600,leak,1,1
x_2_2751_11.png,1154,"[893, 598, 52, 25]",43300,crack,1,1
x_3_1380_21.png,1154,"[1006, 586, 13, 28]",108300,crack,1,1
x_3_1256_20.png,1154,"[346, 432, 189, 32]",157500,leak,1,1
x_2_1371_00.png,1154,"[0, 0, 898, 584]",748300,leak,1,1
x_1_2746_30.png,1154,"[476, 273, 62, 27]",516700,leak,1,1
x_3_508_20.png,1154,"[694, 423, 55, 118]",131100,leak,1,1
x_1_149_30.png,1154,"[823, 393, 9, 8]",8900,leak,1,1
x_3_1383_01.png,1154,"[1056, 335, 29, 15]",166700,leak,1,1
x_3_431_21.png,1154,"[775, 298, 424, 229]",353300,leak,1,1
x_1_2837_31.png,1155,"[0, 39, 1094, 507]",911700,leak,1,1
x_3_510_20.png,1155,"[1031, 317, 16, 59]",87400,leak,1,1
x_3_1252_10.png,1155,"[1036, 352, 27, 49]",72600,crack,1,1
x_1_362_11.png,1156,"[475, 63, 109, 639]",798700,block,1,1
x_2_2988_00.png,1157,"[578, 492, 41, 39]",72800,crack,1,1
s_4_3501_20.png,1158,"[373, 423, 14, 8]",19900,crack,1,1
x_1_254_01.png,1158,"[286, 431, 57, 85]",161000,leak,1,1
x_2_222_20.png,1158,"[114, 456, 14, 8]",19900,crack,1,1
s_4_941_30.png,1158,"[603, 135, 1, 146]",276500,leak,1,1
x_2_405_01.png,1158,"[227, 92, 126, 92]",179000,leak,1,1
x_1_244_01.png,1159,"[392, 0, 459, 999]",999000,leak,1,1
x_2_3027_01.png,1159,"[413, 565, 164, 76]",164000,crack,1,1
x_2_1220_10.png,1160,"[65, 409, 9, 6]",10000,leak,1,1
x_3_2758_21.png,1160,"[2, 342, 601, 16]",667800,leak,1,1
x_1_306_31.png,1160,"[313, 39, 32, 7]",35600,leak,1,1
x_2_350_11.png,1163,"[129, 1, 41, 718]",997200,leak,1,1
x_1_3060_30.png,1170,"[848, 192, 73, 36]",60800,crack,1,1
x_2_363_01.png,1170,"[513, 215, 28, 12]",23300,crack,1,1
s_5_765_21.png,1170,"[263, 22, 15, 44]",48900,crack,1,1
x_3_3037_31.png,1170,"[367, 157, 59, 72]",80000,block,1,1
s_5_744_31.png,1170,"[223, 16, 132, 35]",110000,leak,1,1
x_2_381_01.png,1171,"[745, 0, 454, 583]",998300,leak,1,1
x_3_337_11.png,1173,"[338, 0, 39, 105]",72900,leak,1,1
x_2_2740_31.png,1179,"[544, 179, 188, 86]",195800,crack,1,1
x_3_1379_21.png,1180,"[602, 471, 49, 84]",109800,leak,1,1
x_1_1256_11.png,1180,"[703, 296, 78, 4]",86000,crack,1,1
s_5_1040_31.png,1180,"[448, 27, 168, 176]",230100,block,1,1
x_3_3004_31.png,1180,"[756, 274, 102, 152]",198700,block,1,1
x_3_1461_01.png,1181,"[782, 453, 49, 66]",86300,leak,1,1
x_2_407_20.png,1181,"[0, 4, 142, 724]",946400,leak,1,1
x_2_337_31.png,1182,"[639, 0, 32, 371]",515300,leak,1,1
x_3_3029_20.png,1184,"[0, 614, 444, 202]",493300,crack,1,1
x_1_362_01.png,1189,"[94, 0, 165, 899]",998900,leak,1,1
x_2_1256_21.png,1190,"[329, 254, 232, 167]",322200,crack,1,1
s_4_867_20.png,1190,"[0, 0, 253, 364]",631900,leak,1,1
x_2_345_01.png,1193,"[208, 264, 8, 418]",666700,leak,1,1
x_1_1394_11.png,1193,"[946, 472, 253, 427]",474400,crack,1,1
x_2_2986_31.png,1194,"[483, 5, 173, 106]",144200,crack,1,1
x_2_1387_31.png,1195,"[531, 65, 625, 316]",520800,leak,1,1
x_1_381_21.png,1195,"[629, 211, 154, 162]",179800,leak,1,1
x_1_259_30.png,1195,"[778, 368, 53, 15]",44200,crack,1,1
x_2_296_00.png,1195,"[888, 207, 11, 8]",9200,leak,1,1
x_1_259_20.png,1197,"[0, 0, 673, 489]",560800,leak,1,1
x_2_412_31.png,1197,"[588, 0, 67, 481]",534400,leak,1,1
x_1_2646_11.png,1197,"[218, 92, 12, 11]",12200,leak,1,1
x_1_455_31.png,1197,"[1074, 0, 125, 899]",998900,leak,1,1
x_3_1265_20.png,1202,"[361, 0, 23, 235]",307200,leak,1,1
x_2_433_21.png,1202,"[824, 0, 22, 208]",271900,leak,1,1
x_1_201_10.png,1202,"[801, 211, 104, 36]",114800,leak,1,1
s_4_737_10.png,1203,"[147, 0, 68, 123]",160800,leak,1,1
s_5_3264_10.png,1205,"[0, 137, 429, 19]",473500,leak,1,1
x_3_1256_10.png,1207,"[313, 2, 77, 81]",105900,leak,1,1
s_4_3380_20.png,1209,"[757, 141, 202, 253]",351400,leak,1,1
x_1_1419_21.png,1210,"[267, 98, 138, 651]",542500,block,1,1
x_3_433_21.png,1211,"[401, 0, 171, 806]",671700,leak,1,1
x_1_298_10.png,1218,"[652, 0, 67, 547]",607800,leak,1,1
x_1_1333_11.png,1220,"[966, 587, 13, 24]",26700,leak,1,1
x_3_1357_00.png,1220,"[92, 251, 242, 495]",550000,leak,1,1
x_3_1368_31.png,1220,"[938, 473, 95, 99]",110000,leak,1,1
x_3_1373_01.png,1223,"[199, 0, 7, 364]",777800,leak,1,1
x_1_168_10.png,1223,"[402, 17, 413, 254]",458900,leak,1,1
x_1_1333_21.png,1223,"[614, 108, 11, 12]",12200,leak,1,1
x_1_244_11.png,1223,"[739, 219, 1, 11]",11100,leak,1,1
x_1_412_30.png,1223,"[715, 277, 7, 6]",7800,leak,1,1
x_3_351_10.png,1223,"[578, 15, 273, 213]",303300,leak,1,1
x_1_362_00.png,1225,"[183, 0, 1016, 541]",846700,leak,1,1
x_2_294_10.png,1227,"[0, 1207, 419, 299]",105600,crack,1,1
x_3_405_11.png,1232,"[522, 47, 143, 152]",168700,crack,1,1
x_2_433_31.png,1232,"[663, 511, 39, 33]",36600,crack,1,1
x_2_178_31.png,1232,"[711, 508, 42, 61]",67700,crack,1,1
s_5_900_30.png,1232,"[111, 431, 422, 51]",351700,leak,1,1
x_3_252_00.png,1232,"[0, 292, 565, 33]",470800,leak,1,1
s_5_751_21.png,1234,"[725, 0, 85, 373]",414400,leak,1,1
x_3_1250_31.png,1235,"[176, 0, 314, 764]",998700,leak,1,1
s_4_726_10.png,1236,"[0, 0, 906, 408]",998900,leak,1,1
x_3_430_00.png,1238,"[208, 953, 72, 34]",72000,crack,1,1
x_1_3065_30.png,1238,"[0, 466, 999, 533]",999000,leak,1,1
s_5_1123_31.png,1239,"[666, 28, 101, 245]",272200,block,1,1
x_2_499_00.png,1239,"[868, 2, 242, 464]",515600,block,1,1
x_1_305_20.png,1241,"[96, 401, 65, 284]",315600,leak,1,1
x_1_390_31.png,1241,"[172, 409, 376, 282]",313300,leak,1,1
x_1_2688_21.png,1241,"[489, 408, 512, 242]",426700,leak,1,1
x_1_244_21.png,1241,"[614, 443, 3, 137]",250000,leak,1,1
x_2_3066_30.png,1241,"[858, 374, 194, 208]",231100,leak,1,1
x_1_172_20.png,1241,"[865, 383, 334, 37]",278300,leak,1,1
x_3_152_30.png,1241,"[813, 217, 56, 479]",532200,leak,1,1
x_3_2883_30.png,1241,"[723, 9, 284, 594]",660000,leak,1,1
x_1_1290_21.png,1241,"[428, 474, 6, 8]",8900,leak,1,1
x_1_2828_31.png,1241,"[694, 504, 8, 8]",8900,leak,1,1
x_1_321_31.png,1241,"[769, 512, 6, 5]",5600,leak,1,1
x_1_1251_11.png,1241,"[1077, 452, 8, 9]",10000,leak,1,1
x_1_407_00.png,1242,"[471, 874, 142, 125]",142000,leak,1,1
x_3_1372_11.png,1243,"[194, 75, 108, 61]",158400,leak,1,1
x_3_449_01.png,1243,"[42, 0, 261, 113]",382700,leak,1,1
x_2_405_10.png,1243,"[531, 58, 28, 45]",78100,leak,1,1
s_4_759_21.png,1243,"[394, 61, 95, 53]",139300,leak,1,1
x_3_137_21.png,1243,"[0, 426, 18, 19]",33000,crack,1,1
s_5_922_21.png,1243,"[18, 412, 48, 18]",70400,crack,1,1
x_3_2747_31.png,1243,"[31, 404, 5, 18]",73300,crack,1,1
s_4_1813_20.png,1243,"[5, 397, 48, 18]",70400,crack,1,1
x_2_172_30.png,1243,"[0, 225, 464, 35]",680400,leak,1,1
x_3_3020_20.png,1243,"[15, 436, 21, 24]",41700,leak,1,1
x_3_2740_21.png,1246,"[296, 214, 12, 33]",36700,leak,1,1
x_1_276_31.png,1246,"[287, 173, 233, 6]",666700,leak,1,1
x_2_315_00.png,1251,"[0, 0, 173, 17]",144200,leak,1,1
s_4_878_20.png,1251,"[0, 88, 267, 13]",222500,leak,1,1
x_3_1252_31.png,1251,"[263, 115, 55, 37]",45800,leak,1,1
s_5_3264_20.png,1251,"[287, 153, 21, 58]",64400,leak,1,1
x_1_379_01.png,1254,"[0, 0, 31, 338]",375600,leak,1,1
x_3_1267_31.png,1255,"[622, 272, 11, 27]",50400,leak,1,1
x_1_3062_30.png,1255,"[507, 381, 43, 3]",59700,crack,1,1
x_2_356_10.png,1255,"[455, 164, 17, 25]",46600,crack,1,1
s_5_699_11.png,1255,"[625, 222, 94, 101]",188400,leak,1,1
x_1_211_21.png,1255,"[581, 491, 39, 41]",76500,crack,1,1
x_1_189_11.png,1258,"[583, 403, 8, 27]",30000,leak,1,1
x_2_363_20.png,1261,"[863, 468, 135, 47]",112500,crack,1,1
s_4_874_20.png,1261,"[61, 1, 1138, 489]",948300,leak,1,1
x_1_499_01.png,1261,"[502, 215, 345, 291]",323000,leak,1,1
x_2_152_00.png,1261,"[445, 207, 21, 2]",22200,leak,1,1
x_1_253_11.png,1264,"[0, 348, 38, 292]",432600,crack,1,1
x_1_331_11.png,1264,"[949, 0, 191, 34]",503700,leak,1,1
x_3_2789_31.png,1264,"[571, 0, 22, 297]",440000,leak,1,1
x_3_1379_11.png,1264,"[488, 303, 647, 279]",539200,crack,1,1
x_2_462_21.png,1265,"[909, 41, 164, 67]",136700,leak,1,1
x_3_2886_21.png,1265,"[903, 0, 105, 113]",125600,leak,1,1
x_2_1371_10.png,1268,"[1136, 156, 63, 14]",52500,leak,1,1
x_3_1406_11.png,1268,"[102, 174, 179, 16]",149200,leak,1,1
s_5_1024_21.png,1268,"[1049, 235, 7, 1]",11100,leak,1,1
x_1_506_00.png,1268,"[1063, 215, 5, 4]",4400,leak,1,1
x_2_2854_21.png,1268,"[396, 133, 87, 92]",102200,leak,1,1
s_5_3348_10.png,1268,"[582, 0, 522, 256]",435000,leak,1,1
s_4_751_30.png,1268,"[65, 42, 47, 222]",391700,leak,1,1
x_2_381_11.png,1270,"[0, 509, 328, 255]",361600,leak,1,1
x_3_3035_00.png,1270,"[844, 554, 62, 132]",172500,leak,1,1
x_2_226_21.png,1271,"[264, 0, 109, 311]",345600,leak,1,1
x_3_1252_30.png,1272,"[905, 172, 75, 18]",62500,leak,1,1
s_5_1017_31.png,1273,"[446, 514, 101, 149]",220700,crack,1,1
x_3_1315_20.png,1273,"[346, 148, 321, 416]",616300,leak,1,1
x_1_396_21.png,1274,"[977, 344, 302, 615]",640600,crack,1,1
s_4_884_11.png,1282,"[571, 469, 57, 14]",47500,crack,1,1
s_5_748_01.png,1283,"[317, 433, 6, 14]",15600,leak,1,1
x_1_259_31.png,1283,"[744, 313, 455, 141]",379200,leak,1,1
x_1_1350_11.png,1283,"[227, 81, 917, 64]",764200,leak,1,1
x_1_158_00.png,1283,"[6, 509, 337, 207]",280800,leak,1,1
x_1_139_01.png,1283,"[208, 412, 116, 329]",365600,leak,1,1
s_5_3264_00.png,1283,"[3, 568, 117, 159]",176700,leak,1,1
x_3_1261_20.png,1283,"[903, 4, 16, 16]",17800,leak,1,1
x_3_432_10.png,1284,"[563, 542, 12, 457]",457000,leak,1,1
x_3_1553_21.png,1284,"[569, 61, 16, 39]",39000,leak,1,1
x_1_1404_21.png,1288,"[255, 0, 71, 553]",819300,leak,1,1
x_3_1338_10.png,1288,"[109, 475, 171, 199]",294800,crack,1,1
x_2_430_20.png,1289,"[8, 141, 86, 102]",113300,leak,1,1
x_3_480_31.png,1293,"[0, 109, 366, 35]",366000,leak,1,1
x_1_315_10.png,1298,"[486, 178, 272, 277]",410400,crack,1,1
x_2_2951_30.png,1298,"[774, 19, 171, 96]",142500,leak,1,1
x_2_340_20.png,1298,"[972, 157, 18, 119]",176300,block,1,1
x_2_172_01.png,1298,"[989, 139, 161, 97]",143700,leak,1,1
x_1_2749_31.png,1298,"[947, 176, 65, 85]",125900,leak,1,1
x_3_2847_31.png,1303,"[285, 0, 202, 764]",998700,leak,1,1
x_1_2711_21.png,1176,"[185, 0, 331, 164]",344800,leak,1,1
x_1_430_20.png,1176,"[176, 28, 165, 113]",171900,leak,1,1
x_2_432_30.png,1176,"[322, 309, 6, 13]",18100,leak,1,1
s_4_912_31.png,1214,"[299, 223, 374, 647]",539200,crack,1,1
x_1_1404_31.png,1228,"[361, 226, 75, 38]",62500,leak,1,1
x_1_1165_01.png,1290,"[741, 326, 216, 111]",180000,crack,1,1
x_2_276_31.png,1290,"[91, 319, 7, 69]",102200,crack,1,1
x_2_511_00.png,1290,"[239, 247, 566, 333]",493300,crack,1,1
x_2_362_11.png,1304,"[125, 0, 181, 144]",266700,leak,1,1
x_3_363_20.png,1304,"[25, 67, 11, 13]",24100,leak,1,1
s_5_732_31.png,1342,"[511, 482, 33, 2]",27500,crack,1,1
x_1_1306_11.png,1342,"[79, 472, 9, 41]",75000,crack,1,1
s_5_699_10.png,1342,"[1063, 1, 136, 288]",360000,leak,1,1
x_2_1356_11.png,1342,"[1168, 2, 5, 9]",11200,leak,1,1
x_2_508_30.png,1342,"[728, 281, 343, 102]",285800,leak,1,1
x_3_508_00.png,1342,"[665, 306, 231, 78]",192500,leak,1,1
x_3_3010_21.png,1342,"[618, 377, 5, 1]",12500,leak,1,1
x_1_1191_01.png,1342,"[163, 347, 94, 141]",176200,leak,1,1
x_3_1381_00.png,1342,"[512, 36, 115, 129]",161300,leak,1,1
x_3_345_11.png,1342,"[984, 478, 59, 24]",49200,crack,1,1
s_4_3275_11.png,1356,"[52, 0, 248, 708]",236000,leak,1,1
x_2_497_20.png,1307,"[358, 546, 191, 133]",212200,crack,1,1
x_1_390_11.png,1309,"[371, 177, 88, 65]",91700,crack,1,1
x_1_1322_10.png,1309,"[152, 14, 146, 5]",152100,crack,1,1
x_1_373_20.png,1309,"[225, 101, 134, 75]",139600,crack,1,1
